"","carat","cut","color","clarity","depth","table","price","x","y","z"
"48235",0.7,"Ideal","J","SI1",60.1,59,1949,5.79,5.75,3.47
"5612",0.89,"Ideal","E","SI2",61.8,56,3872,6.15,6.19,3.81
"34721",0.39,"Very Good","G","VVS2",62.1,55,875,4.67,4.7,2.91
"35871",0.34,"Ideal","D","VVS2",60.1,57,918,4.54,4.58,2.74
"51424",0.85,"Good","J","VS1",63.6,57,2372,6.01,5.94,3.8
"27317",2.1,"Very Good","I","VS2",59.4,60,17837,8.39,8.47,5.01
"37599",0.23,"Very Good","E","VVS2",59,63,485,3.98,4.05,2.37
"38860",0.4,"Premium","F","VS1",60.4,59,1050,4.76,4.75,2.87
"44318",0.31,"Good","H","SI1",64,54,521,4.31,4.29,2.75
"5030",1.01,"Very Good","J","SI1",62.9,56,3749,6.35,6.4,4.01
"590",0.82,"Very Good","H","SI1",60.7,56,2836,6.04,6.06,3.67
"42436",0.53,"Ideal","D","SI2",61.9,55,1314,5.19,5.24,3.23
"16403",1.06,"Ideal","G","VS2",61.1,57,6548,6.56,6.59,4.02
"22094",1.51,"Very Good","E","SI1",63.1,56,10113,7.24,7.22,4.56
"47992",0.32,"Premium","J","IF",61.2,59,533,4.41,4.44,2.71
"45439",0.57,"Premium","E","VS2",62.9,57,1672,5.29,5.24,3.31
"49123",0.7,"Good","H","SI1",63.8,58,2066,5.59,5.66,3.59
"48479",0.7,"Very Good","J","SI1",61.7,57,1979,5.65,5.69,3.5
"33009",0.43,"Premium","F","SI2",58.3,62,813,4.97,4.91,2.88
"52667",0.72,"Very Good","H","VS2",60.8,59,2550,5.74,5.77,3.55
"12025",1,"Premium","F","SI1",62.1,59,5152,6.39,6.36,3.96
"51693",0.76,"Premium","E","SI2",60,59,2399,5.94,5.9,3.55
"479",0.75,"Ideal","E","SI1",62,57,2821,5.8,5.78,3.59
"41498",0.42,"Ideal","F","VVS1",62,55,1233,4.8,4.84,2.99
"23709",0.34,"Very Good","H","VVS2",61,55,632,4.52,4.55,2.76
"24178",1.72,"Very Good","D","SI2",63.4,62,12360,7.59,7.53,4.79
"16836",1.3,"Ideal","I","VS2",61.7,56,6714,7.07,7.02,4.35
"6868",0.91,"Premium","H","VS2",61.9,59,4128,6.23,6.18,3.84
"49195",0.7,"Very Good","H","SI2",60,60,2077,5.76,5.8,3.47
"6690",1.2,"Very Good","J","SI2",61.8,56,4102,6.81,6.85,4.22
"18211",1.03,"Ideal","G","VS1",62.4,56,7391,6.44,6.47,4.03
"14554",1.25,"Ideal","H","SI2",62.8,55,5880,6.87,6.82,4.3
"38873",0.4,"Premium","F","VS1",61.9,59,1050,4.7,4.67,2.9
"9641",1.18,"Premium","I","SI2",61.7,58,4639,6.79,6.75,4.18
"52757",0.7,"Very Good","G","VS2",62.5,54,2562,5.63,5.69,3.54
"8455",1.01,"Ideal","I","SI1",62.5,56,4413,6.4,6.44,4.01
"14453",1.2,"Very Good","H","VS2",63.2,55,5833,6.74,6.67,4.24
"50962",0.54,"Premium","D","VVS2",59.1,60,2323,5.36,5.34,3.16
"31663",0.37,"Ideal","E","VS2",60.1,59,768,4.64,4.68,2.8
"18787",1.02,"Very Good","F","VS1",63.6,60,7682,6.25,6.33,4
"16276",1.23,"Ideal","G","SI1",61.4,56,6509,6.94,6.91,4.25
"49132",0.56,"Ideal","D","VS2",61.1,56,2066,5.33,5.3,3.25
"33151",0.31,"Premium","G","VVS1",61.4,58,816,4.32,4.35,2.66
"5676",0.8,"Ideal","F","VS1",61.6,54,3884,5.99,5.95,3.68
"37851",0.33,"Ideal","E","VS1",62.7,57,1002,4.45,4.38,2.77
"3089",0.84,"Good","G","VS1",63.6,57,3316,5.98,5.93,3.79
"6837",1.01,"Very Good","F","SI2",61,60,4121,6.44,6.48,3.94
"30296",0.3,"Very Good","G","SI1",60.1,62,447,4.35,4.37,2.62
"14654",1.2,"Ideal","I","VS2",62.1,57,5914,6.78,6.71,4.19
"14480",1.2,"Premium","G","SI2",62.4,58,5846,6.77,6.73,4.21
"16543",1.22,"Premium","H","VS2",62.3,58,6608,6.85,6.77,4.24
"16376",0.28,"Ideal","D","VVS1",61.7,57,608,4.2,4.23,2.6
"43029",0.63,"Ideal","I","SI1",62,57,1372,5.47,5.49,3.4
"18531",1,"Fair","E","VVS2",56.8,58,7553,6.59,6.64,3.76
"49556",0.81,"Premium","J","VS2",60.6,60,2129,6.04,6,3.65
"36315",0.32,"Ideal","G","VVS2",61.1,55,936,4.45,4.42,2.71
"39558",0.32,"Ideal","G","VVS1",61.9,56,1080,4.4,4.39,2.72
"9701",0.32,"Very Good","D","SI1",63,58,589,4.36,4.4,2.76
"36483",0.32,"Ideal","F","IF",60.9,57,943,4.42,4.45,2.7
"49009",0.53,"Ideal","G","VVS2",62.2,54,2051,5.22,5.17,3.23
"25472",2.03,"Very Good","I","SI2",62.2,54,14239,8.11,8.15,5.06
"9613",1.02,"Very Good","D","SI2",60.3,58,4633,6.48,6.52,3.92
"53143",0.78,"Ideal","F","SI2",61.2,56,2622,5.93,5.97,3.64
"15817",1.18,"Ideal","E","SI2",60.9,57,6328,6.86,6.89,4.19
"24805",1.53,"Very Good","G","VS1",62.8,59,13189,7.32,7.36,4.61
"15625",1.01,"Very Good","D","SI1",61.4,59,6270,6.37,6.43,3.93
"28761",0.31,"Ideal","E","VS2",60.9,57,680,4.34,4.36,2.65
"3105",0.83,"Very Good","F","SI1",61.9,58,3322,5.97,6.01,3.71
"32809",0.34,"Ideal","E","VS1",62.2,55,805,4.49,4.52,2.8
"41924",0.5,"Premium","E","SI2",60.1,60,1262,5.13,5.05,3.06
"27150",1.97,"Very Good","H","VS2",62.9,59,17377,7.9,8.01,5
"22155",1.09,"Ideal","F","VVS2",62,56,10196,6.63,6.6,4.1
"46535",0.51,"Premium","E","VS2",60.5,56,1781,5.24,5.18,3.15
"12004",1.01,"Premium","D","SI1",59.2,61,5147,6.4,6.34,3.77
"4010",0.9,"Good","F","SI2",63.1,58,3519,6.11,6.13,3.86
"34540",0.43,"Ideal","H","VS1",61.1,57,868,4.88,4.91,2.99
"8976",0.97,"Very Good","G","SI1",61,59,4504,6.36,6.4,3.89
"53468",0.64,"Ideal","E","VS1",60.8,56,2679,5.61,5.59,3.41
"28275",0.24,"Very Good","E","VS2",60.8,56,362,4.02,4.04,2.45
"4413",1.01,"Very Good","I","SI1",58.8,58,3610,6.52,6.57,3.85
"35925",0.43,"Premium","E","SI2",61.2,59,919,4.89,4.82,2.97
"52010",0.59,"Ideal","G","IF",62,54,2444,5.38,5.43,3.35
"20934",1.01,"Very Good","E","VVS2",63.3,55,9140,6.41,6.36,4.04
"30060",0.41,"Premium","G","SI1",60.3,59,719,4.76,4.79,2.88
"19144",1.6,"Very Good","I","SI2",62.2,59,7906,7.42,7.46,4.63
"27580",1.79,"Premium","G","VS1",61.7,59,18419,7.85,7.74,4.81
"42075",0.6,"Premium","F","SI2",59.5,61,1272,5.48,5.45,3.26
"1734",0.32,"Premium","G","VS2",61.7,60,561,4.32,4.4,2.69
"26431",2,"Good","E","SI2",60.1,54,15962,8.01,8.15,4.86
"35866",0.34,"Good","F","IF",59,61,917,4.59,4.63,2.72
"11640",1,"Good","E","SI1",57.5,62,5051,6.5,6.58,3.76
"20590",1.71,"Very Good","I","SI2",62.7,58,8896,7.59,7.54,4.74
"27551",2.5,"Good","J","VS2",62,58,18325,8.63,8.6,5.34
"22256",1.71,"Ideal","J","VS1",62.4,56,10309,7.59,7.63,4.75
"46151",0.5,"Premium","G","VS1",59.7,60,1746,5.14,5.11,3.06
"17417",1.5,"Premium","H","SI2",61.2,61,6979,7.34,7.27,4.47
"24989",1.51,"Very Good","G","VVS2",63.6,57,13500,7.2,7.32,4.62
"19011",1.12,"Premium","G","VS1",62.2,59,7827,6.61,6.58,4.1
"17803",1,"Very Good","G","VVS2",63,56,7177,6.37,6.4,4.02
"14632",1.16,"Ideal","G","SI1",61.8,55,5908,6.75,6.78,4.18
"43144",0.52,"Very Good","H","VS2",63.5,58,1389,5.08,5.09,3.23
"16878",1.01,"Premium","D","VS1",61.1,56,6733,6.43,6.36,3.91
"98",0.96,"Fair","F","SI2",66.3,62,2759,6.27,5.95,4.07
"24545",1.51,"Premium","G","VS1",62.4,60,12831,7.3,7.34,4.57
"15404",1.02,"Premium","G","VS2",59.2,59,6169,6.66,6.58,3.92
"4101",1.01,"Premium","J","VS2",59.8,61,3535,6.47,6.43,3.86
"36800",0.34,"Premium","E","VS2",61.9,58,956,4.45,4.43,2.75
"50717",0.7,"Premium","H","VS1",62.3,59,2293,5.71,5.66,3.54
"3583",0.71,"Ideal","F","SI1",61.2,55,3421,5.76,5.8,3.54
"9262",0.92,"Ideal","D","SI1",62.2,56,4561,6.23,6.27,3.89
"16898",1.21,"Very Good","H","VS2",62.1,60,6745,6.77,6.83,4.22
"38809",0.31,"Premium","G","VVS1",61.1,58,1046,4.35,4.32,2.65
"42894",0.51,"Ideal","D","SI2",62.5,55,1359,5.15,5.12,3.21
"15835",1.01,"Good","E","VS2",63.7,56,6335,6.29,6.27,4
"2587",1.1,"Ideal","I","SI2",61.7,56,3216,6.65,6.6,4.09
"8710",0.39,"Ideal","J","VS2",61.8,55.9,586,4.66,4.69,2.89
"41565",0.51,"Premium","E","SI1",62.6,60,1237,5.13,5.06,3.2
"780",0.71,"Very Good","F","VS2",61.3,61,2860,5.68,5.73,3.5
"52668",0.78,"Very Good","F","SI2",62.2,59,2550,5.89,5.94,3.68
"37462",0.42,"Premium","G","VS1",59.4,59,984,4.9,4.86,2.9
"18409",1.03,"Ideal","G","VS1",61.4,55,7481,6.5,6.53,4
"41764",0.38,"Ideal","E","VVS1",62.4,53.2,1245,4.62,4.66,2.9
"51416",0.76,"Ideal","H","SI1",62.4,55,2371,5.87,5.83,3.65
"21037",0.31,"Good","G","VS1",63.3,56,625,4.29,4.33,2.73
"13050",0.3,"Ideal","F","VS2",62.1,53.6,601,4.28,4.31,2.67
"37518",0.41,"Good","G","VVS1",61,61,986,4.77,4.8,2.92
"30188",0.4,"Fair","G","VS2",64.6,55,722,4.62,4.64,2.99
"1984",0.72,"Ideal","E","VVS2",62.1,57,3093,5.76,5.74,3.57
"29226",0.31,"Ideal","G","VS1",62.7,57,695,4.34,4.31,2.71
"24171",1.52,"Premium","D","SI1",58.4,60,12342,7.57,7.52,4.41
"24332",2.02,"Fair","I","SI2",64.5,60,12592,7.94,7.82,5.08
"23095",2.01,"Good","I","VS2",59,64,11115,8.25,8.19,4.85
"8609",1.08,"Ideal","J","SI1",61.8,56.2,4443,6.55,6.58,4.06
"29325",0.31,"Premium","H","VS1",62.9,58,698,4.34,4.31,2.72
"4435",0.9,"Good","G","SI1",64.5,57,3615,6.04,6.09,3.91
"8739",0.96,"Premium","E","SI2",58.2,58,4462,6.52,6.47,3.78
"20204",1.06,"Ideal","G","VVS1",61.6,57,8643,6.55,6.53,4.03
"20665",1.51,"Ideal","H","SI2",61.9,56,8951,7.31,7.36,4.54
"20839",2.28,"Good","J","SI2",63.6,57,9068,8.37,8.32,5.31
"16559",1.1,"Ideal","H","VVS2",59.7,58,6616,6.76,6.7,4.01
"2580",0.78,"Ideal","D","SI1",61.1,57,3214,5.95,5.97,3.64
"2117",0.7,"Ideal","F","SI1",61.2,55,3119,5.74,5.76,3.52
"51814",0.7,"Ideal","I","SI1",62.8,56,2417,5.63,5.68,3.55
"45200",0.51,"Ideal","E","VS2",62.6,55,1656,5.08,5.11,3.19
"51806",0.75,"Premium","G","SI1",60.4,58,2415,5.88,5.84,3.54
"2418",0.72,"Ideal","H","VVS1",61.5,57,3180,5.74,5.76,3.54
"50705",0.71,"Ideal","F","SI2",60.7,57,2291,5.78,5.81,3.52
"7103",1.06,"Ideal","I","SI2",61.3,56,4167,6.59,6.55,4.03
"6817",1.01,"Good","E","SI2",63.7,55,4118,6.38,6.31,4.05
"4097",0.82,"Very Good","G","VS2",59.8,56,3535,6.13,6.18,3.68
"16681",0.32,"Ideal","H","SI2",61.4,56,420,4.4,4.43,2.71
"2437",0.73,"Very Good","E","VS2",62.9,58,3184,5.7,5.75,3.6
"5859",0.91,"Premium","H","VS2",59.6,60,3921,6.25,6.29,3.74
"3933",1.01,"Very Good","J","SI1",62.9,57,3499,6.35,6.37,4
"12598",1.09,"Premium","F","SI1",60.9,59,5287,6.59,6.64,4.03
"2236",0.71,"Ideal","H","IF",61.2,56,3146,5.74,5.79,3.53
"9931",1.05,"Premium","H","SI1",59.5,58,4692,6.69,6.61,3.96
"30826",0.33,"Ideal","I","VVS2",62.4,57,743,4.44,4.41,2.76
"51913",0.71,"Good","D","SI2",63.3,55,2436,5.65,5.72,3.6
"23578",1.5,"Premium","F","SI1",61.4,59,11588,7.34,7.31,4.5
"12993",1.26,"Premium","I","SI2",62.2,58,5398,6.98,6.92,4.32
"22435",1.09,"Very Good","F","VVS1",61.4,58,10463,6.6,6.65,4.07
"44898",0.5,"Very Good","E","VS2",63.2,57,1629,5.06,5.03,3.19
"46514",0.47,"Very Good","G","VVS1",60.6,55,1780,5.05,5.09,3.07
"36569",0.4,"Ideal","E","SI1",61.1,56,945,4.79,4.77,2.92
"31262",0.32,"Very Good","I","VS2",61.1,57,449,4.39,4.42,2.69
"8811",1.2,"Good","I","SI2",64.1,57,4476,6.7,6.62,4.27
"31124",0.43,"Very Good","G","SI1",60.4,58,754,4.87,4.9,2.95
"43675",0.5,"Very Good","F","VS2",63,55,1436,5.04,5.09,3.19
"16168",1.02,"Good","E","VS2",63.2,60,6462,6.29,6.34,3.99
"32027",0.43,"Ideal","H","VS2",62.3,54,778,4.85,4.88,3.03
"15485",1.16,"Premium","H","VS2",62.3,56,6202,6.77,6.68,4.19
"18560",1.3,"Very Good","F","SI1",61.5,58,7567,6.99,7.06,4.32
"18229",1.26,"Ideal","H","SI1",60.8,57,7400,7.01,6.97,4.25
"3716",0.73,"Ideal","E","SI1",61.5,56,3453,5.79,5.82,3.57
"40992",0.42,"Premium","E","VS1",62.1,55,1181,4.85,4.81,3
"38305",0.37,"Very Good","F","SI2",60.7,57,487,4.62,4.67,2.82
"48156",0.54,"Ideal","D","VS1",62,56,1941,5.21,5.25,3.24
"18933",1.59,"Premium","D","SI2",59.4,61,7779,7.62,7.56,4.51
"43173",0.42,"Premium","F","IF",62.2,56,1389,4.85,4.8,3
"41727",0.41,"Ideal","E","VVS2",60,57,1243,4.85,4.81,2.9
"9978",1.2,"Good","H","SI2",64.1,57,4704,6.68,6.65,4.27
"5534",0.92,"Premium","F","SI2",61.8,58,3854,6.19,6.23,3.84
"17068",0.32,"Premium","G","SI1",61,61,612,4.41,4.38,2.68
"18678",1.06,"Ideal","F","VS2",61.1,56.5,7637,6.57,6.6,4.03
"35939",0.41,"Ideal","D","SI1",63,56,920,4.8,4.75,3.01
"47944",0.59,"Ideal","G","VS1",62.1,55,1916,5.35,5.4,3.34
"22946",1.01,"Very Good","E","VVS1",63.6,55,10993,6.35,6.39,4.05
"39249",0.41,"Ideal","G","VVS1",62.4,55,1068,4.74,4.78,2.97
"15873",1.26,"Premium","I","VS2",61.2,59,6350,7.03,6.9,4.26
"35793",0.32,"Ideal","F","VVS1",62.6,56,913,4.37,4.41,2.75
"24518",1.58,"Very Good","D","SI1",62.4,60,12799,7.41,7.44,4.63
"20549",1.13,"Premium","G","VVS1",59.3,59,8868,6.87,6.79,4.05
"9515",0.9,"Premium","D","SI1",62.4,61,4612,6.17,6.13,3.84
"45429",0.54,"Ideal","F","SI1",61.8,56,1669,5.22,5.23,3.23
"12787",1,"Fair","D","SI1",65.5,60,5331,6.18,6.12,4.03
"11",0.3,"Good","J","SI1",64,55,339,4.25,4.28,2.73
"11214",1.11,"Premium","H","SI1",61.9,58,4960,6.63,6.59,4.09
"8927",0.71,"Ideal","F","VVS2",61.6,56,4497,5.73,5.75,3.53
"2480",0.9,"Good","J","VVS2",57.4,61,3193,6.42,6.37,3.67
"34919",0.34,"Premium","F","VS2",61.2,59,880,4.52,4.47,2.75
"8922",1,"Premium","E","SI2",62.7,58,4496,6.34,6.41,4
"7889",1,"Fair","D","SI2",64.5,54,4312,6.34,6.28,4.07
"42570",0.38,"Ideal","E","VVS1",62.4,56,1327,4.67,4.64,2.9
"44375",0.4,"Premium","E","IF",61.3,58,1580,4.77,4.73,2.91
"18424",1.5,"Very Good","J","VS2",62.6,58,7492,7.25,7.29,4.55
"9628",0.92,"Premium","H","VVS2",62.5,58,4637,6.25,6.16,3.88
"23840",1.01,"Very Good","D","VVS1",63.9,56,11923,6.32,6.36,4.05
"3698",1.04,"Very Good","I","SI2",61.6,58,3449,6.47,6.58,4.02
"33100",0.29,"Ideal","E","IF",61.9,57,815,4.25,4.29,2.64
"19041",0.3,"Ideal","F","VS1",61.2,57,621,4.32,4.34,2.65
"25284",2.23,"Premium","J","SI2",61.3,60,13931,8.4,8.35,5.13
"17754",1.13,"Ideal","G","VS2",61.9,56,7147,6.68,6.71,4.14
"30478",0.31,"Premium","I","VVS1",62.2,60,732,4.32,4.3,2.68
"15810",1.06,"Very Good","G","VS2",63.1,59,6325,6.48,6.45,4.08
"25784",1.5,"Ideal","F","VS2",62.6,57,14759,7.27,7.34,4.57
"7875",0.9,"Very Good","H","VS1",62.1,59,4309,6.09,6.14,3.8
"29764",0.35,"Ideal","I","VS1",61.6,56,709,4.58,4.54,2.81
"50479",0.52,"Ideal","G","IF",61.7,56,2267,5.15,5.19,3.19
"33541",0.35,"Ideal","D","VS2",61.3,56,829,4.54,4.56,2.79
"25052",2.17,"Premium","J","SI2",62.3,58,13556,8.31,8.26,5.16
"48828",0.71,"Premium","H","SI2",62.4,56,2028,5.7,5.64,3.54
"13846",1.19,"Very Good","I","VS1",59.9,61,5644,6.85,6.91,4.12
"2836",0.78,"Ideal","G","SI1",62.2,55,3267,5.87,5.9,3.66
"2682",0.79,"Ideal","D","SI1",61.2,56,3242,5.95,6.02,3.66
"40364",0.3,"Premium","D","IF",62.1,59,1130,4.27,4.29,2.66
"32724",0.31,"Premium","F","VS2",61.8,59,802,4.33,4.31,2.67
"41441",0.61,"Ideal","G","SI2",59.5,57,1228,5.55,5.51,3.29
"37798",0.41,"Ideal","G","VVS1",61.8,55,1000,4.76,4.79,2.95
"13945",1.05,"Fair","G","VS2",65.5,57,5673,6.38,6.34,4.17
"49722",0.7,"Premium","G","SI1",63,59,2150,5.64,5.6,3.54
"41777",0.42,"Very Good","E","VS1",62.8,57.8,1247,4.8,4.83,3.03
"24936",2.01,"Ideal","E","SI2",62.1,57,13387,8,7.88,4.93
"38967",0.27,"Ideal","G","VS2",61.6,54,490,4.17,4.2,2.58
"26756",2.01,"Ideal","I","SI1",61.4,57,16562,8.13,8.19,5.01
"51956",0.85,"Ideal","J","VS2",61.7,55,2442,6.08,6.11,3.76
"50910",0.7,"Fair","D","SI1",64.6,57,2318,5.6,5.57,3.61
"7307",0.91,"Premium","F","SI1",62.1,56,4204,6.24,6.2,3.86
"15563",1.01,"Premium","G","VS1",59.9,59,6239,6.48,6.51,3.89
"47957",0.68,"Very Good","E","SI1",58.2,60,1918,5.75,5.79,3.36
"14926",1.27,"Very Good","I","VS2",62.6,59,6007,6.86,6.95,4.32
"47504",0.58,"Ideal","F","VS1",61.9,54,1865,5.37,5.33,3.31
"35617",0.3,"Very Good","H","VS2",62.7,59,473,4.22,4.27,2.66
"46861",0.51,"Good","G","VVS2",58.1,62,1813,5.24,5.3,3.06
"16251",1.2,"Premium","H","VS2",62.8,59,6500,6.75,6.7,4.22
"31492",0.34,"Premium","G","VS2",60.3,58,765,4.53,4.49,2.72
"27828",0.39,"Premium","H","SI1",62,60,650,4.65,4.71,2.9
"49254",0.73,"Ideal","F","SI2",61.7,57,2087,5.78,5.82,3.58
"35097",0.3,"Ideal","F","IF",62.1,54,886,4.32,4.35,2.69
"34967",0.23,"Very Good","F","VVS2",63.1,56,472,3.93,3.96,2.49
"29328",0.31,"Ideal","H","VS1",61.7,57,698,4.34,4.32,2.67
"1021",0.71,"Premium","E","VS2",59.6,60,2902,5.85,5.8,3.47
"35247",0.34,"Ideal","G","VVS1",62.5,53,895,4.47,4.49,2.8
"44818",0.5,"Premium","G","VS1",59.7,60,1624,5.11,5.14,3.06
"9819",1.01,"Premium","D","SI2",58.8,59,4672,6.58,6.55,3.86
"46562",0.59,"Ideal","G","SI1",61.3,56,1782,5.38,5.42,3.31
"18651",1.6,"Ideal","F","SI2",62.8,56,7616,7.46,7.41,4.69
"53227",0.8,"Good","E","SI2",57.7,65,2640,6.13,6.08,3.52
"10512",0.63,"Very Good","D","IF",59.6,59,4800,5.55,5.59,3.32
"25202",2.01,"Ideal","I","SI2",62.3,57,13796,8.06,8.08,5.03
"1235",0.71,"Premium","F","VS1",61.1,58,2942,5.76,5.72,3.51
"19225",1.01,"Premium","E","VS1",60.8,59,7964,6.46,6.42,3.92
"20709",0.31,"Premium","H","VVS2",62.6,60,625,4.29,4.33,2.7
"53619",0.3,"Ideal","D","SI1",61.9,56,552,4.28,4.31,2.66
"14385",0.3,"Ideal","H","VVS2",61.7,54,605,4.31,4.34,2.67
"50744",0.57,"Ideal","E","VS1",61,56,2297,5.38,5.4,3.29
"3462",0.72,"Ideal","I","VS2",60.3,57,3391,5.82,5.86,3.52
"44556",0.52,"Premium","F","VS2",61.4,62,1605,5.19,5.16,3.18
"32164",0.28,"Ideal","F","IF",62.6,53,787,4.18,4.19,2.62
"19044",0.41,"Good","J","VS1",63.2,59,621,4.67,4.7,2.96
"37935",0.26,"Very Good","G","VVS2",62.6,56,486,4.1,4.13,2.57
"3441",0.9,"Premium","H","SI1",62.8,62,3387,6.09,6.05,3.81
"2792",0.78,"Very Good","D","SI1",62.5,58,3258,5.86,5.89,3.67
"32558",0.32,"Ideal","F","VVS2",61.2,55,800,4.43,4.46,2.72
"44542",0.53,"Ideal","H","VS2",61.7,54,1604,5.23,5.2,3.22
"46221",0.5,"Very Good","D","VS2",62.8,56,1752,5.04,5.08,3.18
"3192",0.78,"Premium","F","VS1",60.6,57,3342,6,5.95,3.62
"44197",0.51,"Ideal","D","SI1",61.8,55,1569,5.14,5.18,3.19
"43325",0.57,"Very Good","F","SI1",62.6,58,1403,5.28,5.32,3.32
"25198",2.04,"Premium","H","SI2",62.8,57,13790,8.13,8.08,5.09
"23209",1.5,"Very Good","G","VS1",59.1,62,11216,7.38,7.42,4.37
"35739",0.3,"Premium","D","VS2",61.9,58,911,4.32,4.28,2.66
"21811",1.04,"Premium","E","VVS2",62.8,58,9882,6.45,6.42,4.04
"32753",0.34,"Premium","D","SI1",60.2,60,803,4.54,4.5,2.72
"33516",0.42,"Very Good","I","SI1",63.5,54,829,4.76,4.72,3.01
"8941",1.01,"Very Good","F","SI2",63.2,59,4497,6.38,6.35,4.02
"48385",0.72,"Very Good","J","SI1",63,57,1966,5.69,5.74,3.6
"13635",1.05,"Premium","H","VS1",60.9,60,5580,6.58,6.53,3.99
"35510",0.41,"Very Good","E","SI1",63.1,57,904,4.78,4.73,3
"9822",1.01,"Premium","G","SI1",61,62,4672,6.49,6.4,3.93
"40536",0.39,"Ideal","F","VVS1",61.7,57,1148,4.68,4.71,2.89
"6380",0.25,"Premium","E","VVS2",61.5,59,576,4.02,4.04,2.48
"6937",0.93,"Premium","D","SI2",62.6,57,4140,6.26,6.2,3.9
"7886",0.66,"Very Good","D","VVS2",60.7,59,4311,5.6,5.67,3.42
"44475",0.52,"Ideal","G","VS2",60.8,57,1595,5.19,5.21,3.16
"47980",0.32,"Ideal","E","SI1",62.1,54,532,4.4,4.42,2.74
"1808",0.7,"Very Good","D","VS1",62.9,60,3054,5.62,5.67,3.55
"25753",1.52,"Very Good","D","VS2",61.9,56,14698,7.31,7.35,4.54
"20370",1.56,"Ideal","J","VS1",62.5,56,8763,7.38,7.46,4.64
"26966",1.07,"Ideal","D","IF",60.9,54,17042,6.66,6.73,4.08
"51366",0.71,"Ideal","F","SI2",62.1,54,2365,5.73,5.76,3.57
"23609",1.52,"Premium","F","SI1",62.6,59,11637,7.27,7.36,4.58
"22738",1.54,"Premium","H","VS2",61.9,61,10758,7.41,7.33,4.56
"20374",0.31,"Premium","G","VS1",62.1,58,625,4.31,4.36,2.69
"35786",0.32,"Ideal","D","VS2",61.9,55,912,4.43,4.45,2.75
